CO(GT),PT08.S1(CO),NMHC(GT),C6H6(GT),PT08.S2(NMHC),NOx(GT),PT08.S3(NOx),NO2(GT),PT08.S4(NO2),PT08.S5(O3),T,RH,AH,Pollutant_Level
1.3,916.25,-200,6.37429750967153,829.0,82.0,1123.5,75.0,1332.75,621.0,26.125000476837,21.050000190735,0.702349606889135,Mid
3.3,-200.0,-200,-200.0,-200.0,491.7,-200.0,247.0,-200.0,-200.0,-200.0,-200.0,-200.0,High
2.1,1145.75,-200,14.0810343913588,1119.25,171.0,745.75,101.0,1823.0,1199.75,27.150000095367,30.72500038147,1.08843733255582,High
2.4,1157.25,-200,13.6360912250898,1104.75,139.0,778.75,139.0,1792.25,981.5,39.950000762939,18.824999809265,1.36304159524547,High
6.7,1974.75,523,35.1036312781365,1666.5,347.0,596.75,182.0,2415.5,2358.5,20.52499961853,38.249999046326,0.913314176820952,High
4.5,-200.0,-200,-200.0,-200.0,628.8,-200.0,181.0,-200.0,-200.0,-200.0,-200.0,-200.0,High
1.2,883.0,-200,3.11259116500196,659.0,215.9,942.75,122.3,842.0,527.0,2.6999999880791,49.39999961853,0.371433871223459,High
3.7,1539.25,285,19.6634938563942,1287.0,229.0,697.5,95.0,2054.75,1507.0,13.625,56.299999237061,0.87426504717691,Mid
0.9,887.5,60,2.98786179852511,651.25,51.0,1240.25,52.0,1298.25,733.25,8.2250002622604,66.64999961853,0.728291811253812,Mid
2.3,1091.5,-200,9.92333579524116,974.75,310.0,689.75,125.0,1418.25,989.5,17.449999809265,57.325000762939,1.13281125542057,High
4.3,1505.25,-200,22.252225686415,1357.75,258.0,555.5,113.0,2248.25,1406.25,16.125,79.150001525879,1.43984814359415,High
2.6,1332.25,166,12.9354032230605,1081.5,215.0,706.5,109.0,1889.0,1241.5,16.049999713898,78.47500038147,1.42086379938275,High
0.7,806.5,-200,2.30003161053157,605.75,45.0,1340.0,54.0,1337.25,439.5,19.775000572205,45.699999809265,1.04236880322903,Mid
1.7,1200.5,-200,7.59341660886342,882.25,197.8,637.75,101.7,1188.5,947.75,17.574999809265,34.050000190735,0.678117538868886,High
3.6,1387.5,-200,22.4497419884769,1363.0,370.0,484.5,105.0,1815.25,1556.0,20.25,61.39999961853,1.4417113212955,High
2.8,1096.75,-200,16.6443897128229,1199.25,190.0,699.25,158.0,1737.5,1006.25,28.25,24.924999713898,0.94115962321129,High
1.0,926.5,55,3.80380811417981,699.75,50.0,1285.0,53.0,1189.25,452.0,18.625,25.025000095367,0.531854052519396,Mid
1.5,-200.0,-200,-200.0,-200.0,92.0,-200.0,89.0,-200.0,-200.0,-200.0,-200.0,-200.0,Mid
1.0,1098.75,-200,3.95987643272315,708.5,165.0,727.25,109.2,1262.75,1000.25,15.174999952316,73.275001525879,1.25557969394344,High
0.3,810.75,-200,3.01583630343583,653.0,52.0,1411.0,60.0,1269.25,486.25,22.02499961853,31.875000953674,0.833494755114611,Mid
-200.0,1084.5,-200,9.21589878068432,947.75,-200.0,679.75,-200.0,1634.75,880.25,26.175000190735,46.824998855591,1.56693845139363,Normal
2.2,1315.25,-200,11.7241144048862,1040.0,165.0,743.25,102.0,1740.0,1315.25,20.575000286102,47.125000953674,1.1286573661887,High
1.1,953.5,-200,2.66088757767165,630.25,134.0,988.25,92.0,1106.75,663.5,11.625,68.925001144409,0.941146766196247,Mid
2.7,1172.0,324,11.7813229735719,1042.0,206.0,796.5,120.0,1641.0,1186.25,12.775000095367,51.974999427795,0.764340253905284,High
0.7,952.25,-200,3.71145409746532,694.5,56.0,910.25,39.0,1428.5,626.5,22.224999904633,65.574999809265,1.73549163020321,Normal
-200.0,958.75,-200,7.82642420528779,892.0,-200.0,995.5,-200.0,1616.0,866.0,20.950000286102,48.074998855591,1.1779596077709,Normal
0.8,984.5,-200,2.36101874943825,610.0,86.8,850.75,68.5,1101.25,603.75,12.600000143051,65.89999961853,0.958280413267271,Mid
1.0,898.75,33,2.64950956160428,629.5,57.0,1417.5,76.0,1050.25,425.0,13.125,26.75,0.402316808919437,Mid
0.7,832.5,-200,5.45180293144635,785.75,48.0,1063.5,69.0,1328.0,453.25,31.75,18.699999809265,0.862437707929885,Mid
0.5,909.25,-200,6.48488837579844,834.0,82.0,1031.25,60.0,1526.5,762.5,16.64999961853,52.050001144409,0.978519028480267,Mid
0.8,-200.0,-200,-200.0,-200.0,37.0,-200.0,54.0,-200.0,-200.0,-200.0,-200.0,-200.0,Mid
1.7,1147.0,-200,10.845710686462,1008.75,279.0,653.0,50.0,1588.5,1095.5,18.224999904633,70.02499961853,1.45191441370121,Normal
4.0,1252.75,-200,17.9340339082573,1237.5,433.0,570.5,138.0,1613.0,1350.75,15.850000143051,60.849999427795,1.08798815995425,High
-200.0,880.0,-200,5.42091601252026,784.25,-200.0,921.75,-200.0,1251.75,781.0,15.799999952316,59.89999961853,1.06764000344448,Normal
2.1,1125.25,-200,14.6339752138226,1137.0,143.0,691.0,135.0,1695.5,1094.0,42.174999237061,14.625000238419,1.19196742424895,High
0.5,844.25,27,1.34711709173966,531.5,25.0,1498.5,36.0,1176.0,376.0,10.549999952316,59.875000953674,0.762393039313602,Normal
2.9,1124.5,-200,15.9864619051515,1179.25,171.0,718.75,153.0,1921.25,1065.0,28.674999713898,35.75,1.38343486070109,High
-200.0,943.5,-200,4.54369993341231,740.0,-200.0,881.0,-200.0,1412.0,780.5,20.275000572205,64.550000190735,1.51798849583107,Normal
2.6,1354.25,358,14.41482998033,1130.0,139.0,764.5,114.0,1808.0,1291.25,26.75,29.499999523163,1.02094968901137,High
0.7,794.75,-200,2.16270034338133,596.0,93.0,1226.5,57.0,1187.75,482.25,14.0,75.375001907349,1.19880364007284,Mid
0.7,756.75,-200,1.69979294614448,561.0,67.0,1192.0,42.0,997.75,456.5,11.099999904633,55.64999961853,0.734435584017486,Normal
3.4,1447.25,237,17.839947776419,1234.75,184.0,858.75,139.0,1778.0,1295.75,23.900000095367,25.699999809265,0.751891040812467,High
-200.0,929.5,-200,5.34402630387214,780.5,-200.0,933.25,-200.0,906.25,866.25,9.349999666214,33.625,0.395773579739207,Normal
3.9,1263.5,-200,19.379394296493,1279.0,224.0,630.5,120.0,2049.0,1222.75,17.299999713898,62.625,1.22604988262024,High
4.3,1329.25,-200,22.3179817653595,1359.5,435.0,704.25,175.0,1767.5,1894.25,31.150000572205,25.52499961853,1.13789953687327,High
-200.0,800.0,-200,1.45100304585499,540.5,70.6,1249.5,57.9,778.75,406.5,6.125,42.550000190735,0.404067629312392,Mid
0.6,840.75,-200,3.78173131361276,698.5,17.0,1123.0,30.0,1507.5,557.5,23.025000095367,51.050001144409,1.41754060710989,Normal
2.1,900.5,-200,6.68599164800395,843.0,309.0,1060.75,121.0,907.25,750.75,9.7500002384186,30.275000095367,0.365833810212421,High
0.2,689.25,-200,0.27002791107011,407.0,13.0,1757.25,13.0,895.0,333.25,11.300000190735,49.474999427795,0.661478677833709,Normal
3.7,1496.25,-200,20.0390461192804,1297.5,896.0,492.25,186.8,1440.5,1873.0,3.0749999880791,64.000001907349,0.493809433735182,High
0.6,929.25,-200,1.63140075401898,555.5,59.7,1034.75,46.2,1093.75,574.75,12.524999856949,67.324998855591,0.974289728572723,Normal
1.0,1035.75,-200,3.54251434620619,684.75,183.0,941.75,112.0,1167.75,776.0,11.525000095367,72.575000762939,0.984587469073097,High
0.4,893.0,-200,4.20589471822386,722.0,196.2,932.25,123.3,917.0,645.25,4.7250000238419,48.550000190735,0.419370421614767,High
4.9,1515.75,-200,24.7694777181241,1423.25,774.0,455.25,151.0,1880.75,1688.0,16.724999427795,67.27499961853,1.2706864603463,High
-200.0,987.75,-200,7.11910822834832,862.0,-200.0,735.5,-200.0,1539.25,892.75,24.575000286102,50.925000190735,1.5508124003971,Normal
2.9,1411.5,-200,18.5724507684199,1256.0,333.0,525.25,98.0,1796.5,1434.5,24.949999809265,50.925000190735,1.58560648518081,Mid
1.2,931.75,-200,4.53416650886051,739.5,167.0,925.5,92.0,1179.75,773.5,12.924999952316,69.85000038147,1.03714879340619,Mid
-200.0,1075.25,-200,10.5434742539285,997.75,-200.0,914.0,-200.0,1573.75,800.0,25.825000286102,26.050000190735,0.854008982797294,Normal
1.3,1018.0,-200,7.65883261800797,885.0,112.0,809.25,77.0,1490.75,863.75,22.14999961853,58.425000190735,1.53929528451038,Mid
1.4,908.0,-200,3.01183314202084,652.75,165.1,979.75,117.7,846.75,551.0,3.2999999523163,46.849999427795,0.367121028167769,High
2.1,1273.25,-200,9.15795459328947,945.5,439.0,728.75,110.0,1348.75,1216.75,12.799999952316,80.77499961853,1.18977975369398,High
-200.0,885.5,-200,2.615500324411,627.25,-200.0,1081.5,-200.0,1405.0,693.5,21.449999809265,73.974998474121,1.86834610867374,Normal
-200.0,1297.25,-200,17.77165406258,1232.75,-200.0,543.5,-200.0,2128.5,1247.75,27.10000038147,54.375,1.92064073913879,Normal
2.7,1103.25,-200,14.8150408933103,1142.75,310.0,740.5,116.0,1646.5,1088.5,23.224999904633,43.275000572205,1.2161106987392,High
3.0,1373.5,415,14.1428833642711,1121.25,180.0,770.75,146.0,1685.25,1399.25,18.499999523163,43.02499961853,0.907379859945666,High
2.6,1083.0,-200,13.3026190934207,1093.75,-200.0,706.0,-200.0,1536.5,925.75,29.550000190735,24.300000190735,0.988850287057897,Normal
3.0,1331.25,-200,16.1498828163149,1184.25,493.2,507.0,148.8,1508.0,1532.75,13.625,56.374999046326,0.875429695714634,High
2.8,1009.25,-200,9.48836186317743,958.25,342.3,750.5,156.0,934.75,1006.0,1.3749999701977,36.499999046326,0.25034595990168,High
1.9,1131.0,-200,12.2432568708938,1058.0,121.0,823.5,91.0,1663.75,930.5,26.525000095367,27.175000190735,0.928201632148154,Mid
0.1,909.25,-200,2.53687520459305,622.0,130.3,1045.75,88.6,991.5,729.75,5.5750000476837,69.52499961853,0.636180477252137,Mid
2.3,1268.5,-200,11.9104760433922,1046.5,144.0,808.5,114.0,1720.75,1079.75,22.550000190735,39.274998664856,1.05995294196242,High
0.7,869.0,-200,1.39000298426609,535.25,108.0,1161.75,87.3,782.75,376.0,9.375,39.925000190735,0.470699609229495,Mid
-200.0,1123.5,-200,9.2417017512885,948.75,-200.0,827.25,-200.0,1671.0,1008.0,16.150000095367,60.025000572205,1.09365224079144,Normal
1.8,1108.5,-200,7.91079935277257,895.5,287.4,629.25,137.0,1308.0,1027.25,20.900000095367,42.450000762939,1.03697962725898,High
1.0,909.5,66,3.95987643272315,708.5,-200.0,1161.5,-200.0,1329.25,712.25,8.8250000476837,65.975001335144,0.750122765388411,Normal
0.4,833.5,-200,2.76808270574448,637.25,36.0,1187.0,53.0,1362.0,698.5,15.025000095367,59.750000953674,1.01416594154862,Mid
1.0,883.75,-200,2.97988950423421,650.75,-200.0,1034.25,-200.0,1105.0,741.25,12.199999809265,69.575000762939,0.985989046265961,Normal
2.6,-200.0,196,-200.0,-200.0,250.0,-200.0,111.0,-200.0,-200.0,-200.0,-200.0,-200.0,High
3.3,1488.0,-200,11.2496633499935,1023.25,491.8,533.0,188.1,1456.25,1589.5,14.075000047684,67.949998855591,1.08588569970437,High
1.6,998.75,-200,6.19359881580428,820.75,262.9,845.75,173.9,914.5,925.75,6.4250000715256,36.799999237061,0.356587117222417,High
2.3,1433.75,-200,17.9768700629493,1238.75,529.6,506.25,223.1,1458.0,1835.0,12.075000047684,55.324999809265,0.777745504339707,High
2.3,1040.5,-200,12.3088230185015,1060.25,144.0,747.5,124.0,1629.0,1185.0,26.949999809265,30.47500038147,1.06707273415441,High
1.2,1021.75,-200,6.81017491324099,848.5,32.0,812.75,44.0,1583.25,732.25,39.875,23.75,1.71274454852869,Normal
3.1,1321.0,-200,15.9457174363139,1178.0,381.0,551.75,182.0,1538.5,1491.25,18.39999961853,49.574999809265,1.03907961623262,High
0.9,832.75,-200,3.01984173152319,653.25,186.1,1073.0,109.7,708.0,447.75,3.8750000596046,29.174999713898,0.23781265004392,High
1.2,988.75,-200,4.03664448446724,712.75,72.0,954.0,78.0,1551.5,625.5,27.574999809265,47.549999237061,1.72661206950519,Mid
3.1,1472.25,-200,18.2261782916974,1246.0,306.0,511.5,87.0,1873.25,1454.75,28.099999904633,45.300000190735,1.69573785667901,Mid
2.6,1238.25,-200,11.6456465597041,1037.25,211.5,582.5,131.9,1387.75,1000.0,15.475000143051,40.675000190735,0.710293536448096,High
5.0,1765.5,-200,24.6026641860419,1419.0,902.9,403.75,251.0,1659.0,2316.75,11.0,55.075000762939,0.722136555998683,High
-200.0,1004.5,-200,7.88062109513831,894.25,-200.0,956.0,-200.0,1530.25,713.75,23.799999713898,31.399999141693,0.913200103800831,Normal
0.4,771.5,-200,1.99193606211923,583.5,19.0,1148.5,27.0,1413.5,565.5,22.724999904633,59.174999237061,1.61387692032834,Normal
1.4,1030.5,-200,4.99142209964815,763.0,234.6,817.5,153.1,904.75,1348.0,4.9749999046326,39.60000038147,0.347921792407952,High
2.5,1252.5,-200,11.4327863775207,1029.75,464.4,590.25,137.2,1351.25,1368.0,10.649999856949,62.27499961853,0.798141361019993,High
-200.0,874.0,-200,3.26015826387977,668.0,37.0,1043.0,54.0,1513.0,736.5,25.325000286102,47.199999809265,1.50251327664366,Mid
2.1,1040.75,-200,9.13225164880703,944.5,305.8,692.0,144.6,1081.5,1000.0,19.099999904633,18.074999809265,0.39554960862303,High
1.2,1026.25,-200,6.78186591048343,847.25,70.0,1009.75,73.0,1518.75,617.25,24.550000190735,31.724999427795,0.964687323860172,Mid
3.7,1220.5,-200,23.3333829433841,1386.25,232.0,626.0,109.0,2138.25,1412.25,23.324999809265,38.625000953674,1.09194317191415,High
3.2,1329.75,-200,18.8514667736393,1264.0,323.0,586.25,146.0,1860.25,1362.0,31.549999713898,34.875,1.59034302990435,High
1.9,1195.0,-200,7.9773645270244,898.25,122.0,933.25,105.0,1594.25,1098.0,16.97500038147,51.675001144409,0.991390722670476,High
1.5,1010.5,-200,8.76933794439815,930.25,76.0,727.5,77.0,1722.75,1008.75,25.075000286102,59.925000190735,1.87965911909635,Mid
1.3,968.5,-200,7.682679548673,886.0,179.0,862.75,68.0,1450.75,953.0,18.625,60.025000572205,1.27570588152432,Mid
1.1,993.0,-200,4.46767174927989,736.0,235.3,819.25,147.8,941.0,1017.75,0.92500000447035,64.599999427795,0.429377382866001,High
3.0,1368.0,-200,15.4843683310653,1163.75,527.7,524.0,216.6,1350.0,1673.75,6.2500001192093,65.125,0.623671523119938,High
3.8,1337.25,-200,23.3238041507479,1386.0,274.0,565.0,115.0,2195.75,1596.25,22.924999713898,49.075000762939,1.35456323484761,High
-200.0,1034.0,-200,3.52537716454475,683.75,-200.0,1110.25,-200.0,1423.25,812.5,13.725000143051,64.849999427795,1.01348414989261,Normal
1.1,867.5,-200,2.91249208037683,646.5,131.0,1054.25,85.0,961.5,827.5,8.3999999761581,54.474999427795,0.602199886777342,Mid
1.4,1014.25,-200,4.95177911494869,761.0,197.7,805.5,135.5,972.25,722.0,9.0249996185303,44.900000572205,0.517287741935689,High
-200.0,970.25,-200,2.11084292373307,592.25,189.5,909.0,120.2,1017.75,509.25,12.850000143051,50.39999961853,0.744756893051418,High
1.4,1025.0,-200,5.61257531006347,793.5,199.0,848.0,101.0,1202.0,787.5,13.100000143051,70.549999237061,1.05936499360533,High
4.8,1348.5,-200,14.59473877353,1135.75,539.0,575.25,149.0,1298.5,1810.25,5.6999999284744,61.300000190735,0.565676236104921,High
-200.0,1011.75,-200,10.1103761867343,981.75,184.0,881.5,73.0,1796.0,1024.0,17.599999904633,67.574998855591,1.34787132508184,Mid
1.5,1019.25,-200,8.14175871073353,905.0,388.0,756.5,117.0,1244.25,1061.5,8.9499998092651,75.599998474121,0.866679936736057,High
1.9,1107.25,114,7.08449401084112,860.5,118.0,956.75,101.0,1509.75,878.75,9.6000001430511,75.950000762939,0.908762854611739,High
-200.0,908.5,-200,4.48662750898876,737.0,-200.0,909.0,-200.0,940.75,752.75,10.825000047684,36.349999427795,0.471219131544727,Normal
1.1,1059.5,-200,6.28093363251884,824.75,277.0,853.5,147.0,967.25,1337.5,9.7999999523163,36.0,0.436442268875628,High
4.1,1205.0,-200,19.91352552272,1294.0,-200.0,578.5,-200.0,1744.25,1317.0,28.875,25.375,0.993327028088949,Normal
4.1,1280.75,-200,15.6213592195707,1168.0,654.6,571.0,211.7,1195.25,1755.5,6.7000000476837,39.574999809265,0.390620751413591,High
1.0,-200.0,-200,-200.0,-200.0,48.0,-200.0,60.0,-200.0,-200.0,-200.0,-200.0,-200.0,Mid
1.6,1085.0,-200,8.44995859277788,917.5,179.0,721.25,72.0,1466.5,1023.0,24.575000286102,50.449999809265,1.53634727562502,Mid
1.6,1100.5,-200,6.10137743513052,816.5,289.5,706.5,141.3,1157.25,1023.75,16.27499961853,43.5,0.798805587389719,High
3.6,1392.0,-200,20.5807944704676,1312.5,524.0,517.25,119.0,1865.75,1477.5,22.574999809265,61.549999237061,1.66360591990366,High
1.9,1099.75,134,6.37429750967153,829.0,103.0,886.75,83.0,1564.75,971.75,12.650000095367,81.224998474121,1.18493150508358,Mid
1.6,1092.75,-200,7.0269635668209,858.0,96.0,975.25,95.0,1494.5,816.0,22.89999961853,37.000000953674,1.01974182791362,Mid
1.8,1038.25,-200,6.96963322926681,855.5,284.0,801.25,116.0,1415.0,904.5,17.27499961853,76.325000762939,1.49193978388642,High
2.7,1247.75,-200,11.8960960626171,1046.0,356.9,587.75,143.9,1404.0,1315.5,13.350000143051,65.325000762939,0.996736753745416,High
1.6,973.25,-200,10.866450222389,1009.5,102.0,722.25,65.0,1615.5,1014.0,23.64999961853,40.75,1.17457962271243,Mid
-200.0,874.0,-200,0.741060375287576,471.5,48.7,1178.75,44.8,802.5,382.0,6.3750001192093,49.849999427795,0.481419578147339,Normal
1.0,835.0,-200,5.42605863640047,784.5,148.0,988.5,56.0,1223.75,780.25,12.199999809265,63.249999046326,0.896353655079364,Mid
-200.0,922.0,-200,7.40447768933764,874.25,-200.0,850.75,-200.0,1446.5,662.5,30.375,28.224999904633,1.20402722877791,Normal
4.4,1307.5,-200,20.0121205444273,1296.75,428.0,567.25,173.0,1898.5,1454.25,24.775000095367,48.97500038147,1.50919366957076,High
6.0,1535.25,706,19.9493542369401,1295.0,307.0,627.25,140.0,2038.75,1379.5,13.775000095367,78.0,1.22288885682021,High
1.4,964.0,-200,6.03663542009422,813.5,-200.0,849.75,-200.0,1369.25,688.5,29.424999713898,28.299999713898,1.14340002569561,Normal
1.7,964.5,-200,4.41571995440982,733.25,225.0,908.5,93.0,1172.75,789.5,12.575000047684,70.525001525879,1.02388681214178,Mid
1.0,937.5,-200,3.84368432266309,702.0,147.0,904.0,75.0,1185.25,752.75,15.200000047684,61.775000572205,1.06019808539931,Mid
3.3,1247.25,-200,16.8773324703962,1206.25,313.0,600.25,148.0,1784.5,1233.25,26.150000095367,48.650000572205,1.62562585463943,High
1.7,880.75,-200,6.41843653094434,831.0,330.0,911.0,116.0,1074.0,792.5,13.400000095367,37.125,0.568272372704184,High
1.4,972.75,-200,6.84989194384039,850.25,395.0,868.25,165.0,1212.5,852.0,7.9500000476837,81.599998474121,0.875519086673628,High
3.6,1225.75,-200,19.123453175723,1271.75,317.0,631.5,157.0,1900.75,1473.5,26.0,30.050000190735,0.995317221346881,High
-200.0,1114.5,-200,5.3644844314151,781.5,-200.0,979.75,-200.0,1500.25,752.0,15.225000143051,62.400000572205,1.07261667057241,Normal
1.1,983.75,-200,4.96167722550921,761.5,47.0,870.0,57.0,1556.5,560.0,27.275000095367,45.699999809265,1.63075068865238,Mid
-200.0,795.75,-200,2.22915506976702,600.75,-200.0,1171.0,-200.0,1314.0,409.5,29.250000476837,33.050000190735,1.32196952264409,Normal
0.7,865.5,-200,3.62006958282226,689.25,57.0,1138.25,45.0,1456.25,766.5,13.125,70.174999237061,1.05542361715807,Normal
0.5,923.0,-200,1.77576388624046,567.0,66.4,993.75,62.4,1024.0,688.25,8.3000000715256,67.22500038147,0.738237438293857,Mid
1.0,894.75,-200,2.31432028931268,606.75,113.8,944.0,92.9,1011.75,512.25,16.299999713898,44.824999809265,0.824428009095619,Mid
0.9,879.25,-200,1.36991826790492,533.5,84.4,1128.5,73.5,785.25,470.25,7.0,39.77499961853,0.400564024451626,Mid
-200.0,1196.25,-200,13.0548284735009,1085.5,-200.0,594.0,-200.0,1659.0,1223.5,18.474999904633,74.375,1.56611944623474,Normal
1.1,954.5,-200,5.97754742609163,810.75,61.0,841.25,59.0,1562.0,758.5,26.299999713898,50.100001335144,1.68885495584462,Mid
2.0,1051.0,-200,6.18271863698168,820.25,284.8,778.25,121.7,1087.25,1009.0,4.7500001192093,79.425001144409,0.687233274508169,High
4.6,1356.5,-200,25.6107408500918,1444.5,295.0,620.0,206.0,2195.25,1621.5,33.650000572205,27.700000286102,1.42130437034194,High
2.8,1129.5,-200,9.74438749708888,968.0,467.4,680.0,207.7,1102.25,1220.25,7.0500000715256,43.875,0.443334605859646,High
5.6,1353.5,-200,16.6941898024689,1200.75,588.0,529.0,193.0,1593.0,1538.25,16.075000286102,59.199999809265,1.07355551165762,High
-200.0,1104.25,-200,13.5447952934263,1101.75,-200.0,669.75,-200.0,1608.75,1480.0,37.625,19.625,1.25340911835608,Normal
5.8,1476.0,-200,20.4085744015234,1307.75,528.8,428.0,175.4,1673.5,1653.5,18.550000190735,46.60000038147,0.985813106697075,High
-200.0,1360.0,-200,19.6516211933901,1286.6666666667,523.0,517.0,130.0,1755.3333333333,1478.3333333333,23.566666285197,47.966665903727,1.37573984482891,High
1.3,951.5,-200,6.46824806151746,833.25,143.0,845.75,57.0,1380.5,880.5,18.75,60.85000038147,1.30324543187022,Mid
3.0,1199.75,-200,18.2348012274971,1246.25,553.0,797.5,136.0,1574.25,1415.5,19.674999713898,37.500000953674,0.850114880063333,High
2.8,1415.5,145,10.659815662689,1002.0,161.0,906.75,119.0,1676.5,1261.5,19.300000190735,38.25,0.847404802141443,High
3.0,1288.5,-200,17.9854425216377,1239.0,396.0,733.0,118.0,1635.0,1468.5,18.799999713898,49.25,1.05805914850252,High
1.0,904.25,-200,5.21186185767867,774.0,98.0,878.0,51.0,1328.5,805.0,15.699999809265,76.325000762939,1.35186174516694,Mid
1.7,1092.25,-200,6.95819119577501,855.0,194.0,749.75,84.0,1230.75,1060.75,15.0,59.275000572205,1.00451407885688,Mid
2.3,868.75,-200,5.17148002606528,772.0,183.0,1051.0,102.0,966.0,640.75,9.8000001907349,41.925000190735,0.508273402555998,High
1.7,930.25,-200,8.3508036595081,913.5,131.0,991.25,98.0,1631.0,861.5,20.025000095367,45.574999809265,1.0555311197166,Mid
1.0,917.75,-200,6.39635078846959,830.0,-200.0,874.5,-200.0,1548.25,785.25,20.35000038147,51.349999427795,1.21310620324029,Normal
5.0,1521.0,-200,26.6360247644022,1470.0,677.0,445.5,139.0,1977.25,1720.25,21.27499961853,61.875000953674,1.54627318945182,High
1.4,967.75,-200,5.03618144346172,765.25,227.4,843.0,155.6,862.75,692.25,11.999999761581,24.250000476837,0.339253770848905,High
3.5,1160.25,-200,15.5246063639047,1165.0,713.0,654.75,219.0,1324.75,1402.5,17.499999523163,26.375000476837,0.522824645968578,High
1.2,907.5,-200,5.53972177654787,790.0,168.0,1046.25,90.0,1316.5,717.0,22.150000095367,42.650000572205,1.12367901473717,Mid
